fraud,delivery_method,fb_published,ticket_type_length,gross_profits_dummie,channels,user_type,sale_duration2
False,1.0,0,False,4,0,3,45
False,0.0,0,False,4,0,3,28
False,0.0,0,False,1,11,3,10
False,1.0,0,False,4,8,3,77
False,1.0,0,False,4,0,3,29
False,0.0,1,False,4,5,3,97
False,1.0,0,False,2,8,3,176
False,1.0,0,False,4,5,4,33
False,0.0,1,False,1,0,4,52
False,0.0,1,False,2,8,4,52
False,0.0,0,False,3,6,3,41
False,1.0,0,False,3,8,3,29
False,0.0,0,False,3,5,3,16
False,1.0,0,False,4,8,3,75
False,0.0,0,False,1,5,3,37
False,0.0,0,False,3,8,4,30
False,1.0,0,False,3,8,3,26
False,0.0,1,False,2,5,4,35
False,0.0,0,False,1,11,1,74
False,0.0,0,False,4,0,1,53
False,0.0,0,False,2,0,1,40
False,1.0,0,False,3,5,3,26
False,0.0,0,False,2,0,4,22
False,0.0,0,False,1,8,4,33
False,1.0,0,False,2,11,3,33
False,0.0,0,False,4,8,4,39
False,1.0,0,False,3,8,3,34
False,0.0,0,False,1,6,1,82
False,0.0,0,False,3,8,4,57
False,0.0,0,False,2,8,1,34
False,0.0,0,False,1,5,1,60
False,0.0,0,False,2,0,3,45
False,0.0,0,False,4,13,3,58
False,1.0,0,False,4,5,3,150
False,0.0,0,False,1,6,1,88
False,0.0,0,False,1,8,4,14
False,0.0,0,False,1,5,1,4
False,1.0,0,False,3,0,3,50
False,0.0,0,False,3,8,3,32
False,0.0,0,False,2,6,4,18
False,0.0,0,False,4,8,4,134
False,0.0,0,False,0,8,3,10
False,0.0,0,False,2,6,4,278
False,1.0,0,False,3,6,3,94
False,0.0,0,False,2,8,1,54
False,0.0,0,False,4,0,1,53
False,0.0,0,False,4,0,3,44
False,0.0,0,False,3,0,3,13
False,1.0,0,False,4,11,3,149
False,0.0,0,False,1,0,1,67
False,1.0,0,False,3,0,1,107
False,1.0,0,False,2,0,4,9
False,0.0,0,False,1,0,1,52
False,0.0,0,False,1,6,3,44
False,0.0,0,False,3,0,3,42
False,1.0,0,False,3,8,3,31
True,0.0,0,False,0,0,1,34
False,0.0,0,False,2,0,1,40
False,0.0,0,False,2,0,3,16
False,0.0,0,False,1,5,1,15
False,1.0,0,False,2,12,3,83
False,0.0,0,False,2,8,1,14
False,1.0,0,False,4,0,3,25
False,0.0,0,False,3,0,1,39
False,0.0,0,False,2,0,3,74
False,0.0,0,False,1,8,1,81
False,0.0,1,False,4,11,3,115
False,0.0,0,False,1,5,4,72
False,1.0,0,False,2,5,3,24
True,0.0,0,False,2,0,1,0
False,0.0,0,False,1,5,4,16
False,1.0,0,False,3,0,1,3
True,0.0,0,False,0,0,1,40
False,0.0,0,False,1,0,1,7
False,0.0,0,False,1,0,4,31
False,1.0,1,False,2,5,3,90
False,1.0,1,False,4,4,3,17
False,0.0,0,False,4,5,1,12
False,0.0,0,False,4,4,3,58
False,1.0,0,False,3,0,1,21
False,1.0,0,False,2,6,3,43
True,0.0,0,False,0,0,4,6
False,1.0,0,False,1,5,1,50
True,0.0,0,False,2,5,3,2
True,0.0,0,False,0,13,1,99
False,0.0,0,False,2,11,1,0
False,1.0,0,False,3,4,3,41
False,0.0,0,False,2,11,1,103
False,1.0,1,False,4,11,3,27
False,1.0,1,False,4,0,3,50
False,0.0,0,False,1,0,3,8
False,0.0,0,False,2,8,1,46
False,1.0,0,False,2,8,4,58
False,1.0,0,False,2,5,4,14
False,0.0,0,False,2,4,3,38
False,0.0,0,False,4,0,4,41
False,1.0,0,False,4,0,3,9
False,0.0,0,False,4,0,3,44
False,1.0,0,False,1,8,3,34
False,0.0,0,False,2,0,4,2
False,0.0,0,False,2,5,1,2
True,0.0,0,False,0,5,1,3
False,0.0,0,False,4,0,4,0
False,1.0,0,False,3,6,4,14
False,0.0,0,False,2,6,4,20
False,0.0,0,False,2,0,4,70
False,0.0,0,False,1,8,1,76
False,1.0,0,False,3,5,3,71
False,0.0,0,False,4,6,3,77
False,0.0,0,False,3,0,3,6
False,0.0,0,False,1,11,3,40
False,0.0,0,False,2,12,1,13
False,0.0,0,False,0,0,3,58
True,0.0,0,False,0,0,1,3
False,0.0,0,False,0,11,1,66
False,1.0,0,False,2,11,1,67
False,0.0,0,False,1,5,1,35
False,0.0,0,False,1,4,1,30
False,0.0,0,False,2,13,1,23
False,1.0,0,False,4,5,3,27
True,0.0,0,False,0,0,3,40
False,1.0,0,False,4,8,1,28
False,1.0,0,False,4,11,3,59
False,0.0,0,False,3,12,3,16
False,0.0,0,False,3,10,3,38
False,0.0,0,False,3,0,4,44
False,0.0,0,False,3,0,4,51
True,0.0,0,False,0,0,1,1
False,0.0,0,False,4,12,3,45
False,0.0,0,False,0,0,1,40
False,0.0,0,False,1,6,3,29
False,1.0,0,False,2,8,4,10
False,1.0,0,False,4,6,3,30
False,1.0,0,False,2,8,4,12
False,1.0,0,False,1,5,4,14
False,1.0,0,False,2,6,3,4
False,0.0,0,False,4,5,3,30
False,0.0,0,False,1,0,3,9
False,0.0,0,False,2,0,1,5
True,0.0,1,False,0,8,3,8
True,1.0,0,False,0,5,3,7
False,0.0,0,False,2,0,3,6
True,0.0,0,False,0,0,1,0
True,0.0,0,True,0,0,1,40
False,0.0,0,False,3,11,4,34
False,1.0,1,False,4,11,4,48
False,0.0,0,False,4,8,3,51
False,1.0,0,False,1,8,3,144
False,1.0,0,False,3,11,4,83
False,1.0,0,False,4,8,3,19
False,0.0,0,False,1,6,3,67
True,0.0,0,False,4,8,1,72
False,0.0,0,False,4,5,1,75
False,1.0,0,False,4,11,3,105
True,0.0,0,False,2,5,1,17
False,0.0,0,False,1,6,4,23
False,1.0,0,False,4,11,1,99
False,1.0,0,False,4,5,3,11
False,0.0,0,False,3,6,4,78
False,1.0,1,False,4,8,4,119
False,0.0,0,False,1,8,3,26
False,0.0,0,False,3,8,4,37
False,0.0,0,False,4,11,1,68
False,0.0,0,False,3,11,3,25
True,0.0,0,False,3,11,3,7
True,0.0,0,False,3,11,3,0
False,0.0,0,False,2,8,3,3
False,0.0,0,False,4,8,3,76
False,0.0,0,False,0,8,4,16
False,1.0,0,False,4,11,3,289
False,1.0,1,False,2,8,3,79
False,0.0,0,False,4,5,5,64
False,0.0,0,False,3,6,3,49
False,1.0,0,False,3,0,4,28
False,1.0,0,False,4,8,3,132
False,1.0,0,False,4,0,4,151
False,0.0,0,False,3,0,4,68
False,1.0,0,False,4,8,4,13
False,0.0,0,False,3,8,1,83
False,0.0,0,False,3,8,3,79
False,0.0,0,False,2,8,1,17
False,0.0,0,False,4,11,3,61
False,0.0,0,False,3,5,3,31
True,0.0,0,False,0,5,1,1
True,0.0,0,False,0,5,1,4
False,1.0,1,False,4,6,3,118
False,0.0,0,False,3,11,3,46
False,1.0,0,False,1,8,3,48
False,0.0,1,False,2,11,1,77
False,1.0,1,False,2,8,4,19
False,0.0,0,False,3,6,4,13
False,1.0,0,False,3,8,3,82
False,0.0,0,False,1,5,1,35
False,1.0,0,False,2,10,3,105
False,0.0,0,False,3,5,1,50
False,1.0,0,False,4,5,3,105
False,1.0,0,False,4,12,3,246
False,0.0,0,False,4,11,4,46
False,1.0,0,False,4,8,3,36
False,1.0,0,False,4,8,3,35
False,0.0,0,False,3,0,4,30
False,0.0,0,False,2,12,3,51
False,0.0,0,False,2,12,3,52
False,1.0,0,False,1,8,3,36
False,0.0,0,False,3,12,3,46
False,1.0,0,False,2,8,3,42
False,1.0,0,False,2,8,3,47
False,1.0,0,False,2,8,3,55
False,1.0,0,False,4,11,3,58
False,0.0,0,False,1,11,1,11
False,1.0,0,False,4,0,3,100
False,1.0,0,False,1,0,3,40
True,0.0,0,False,0,5,1,85
False,0.0,0,False,3,11,1,38
False,0.0,0,False,2,11,3,24
False,0.0,0,False,3,12,3,21
False,1.0,0,False,3,6,3,103
False,1.0,0,False,3,6,3,100
False,0.0,0,False,3,8,3,15
False,1.0,0,False,2,6,3,27
False,0.0,0,False,4,6,3,59
False,0.0,0,False,1,6,3,32
False,0.0,0,False,2,8,3,522
False,0.0,0,False,2,0,1,29
False,0.0,0,False,2,5,1,24
False,1.0,0,False,3,6,4,23
False,1.0,0,False,0,11,3,1
False,0.0,0,False,4,0,1,0
False,1.0,0,False,2,4,3,62
False,0.0,0,False,2,8,4,35
False,1.0,0,False,4,6,3,4
False,1.0,1,False,4,5,1,23
False,1.0,0,False,4,8,3,209
False,1.0,0,False,1,6,3,10
False,0.0,1,False,2,5,3,20
False,0.0,0,False,1,8,3,36
False,1.0,0,False,2,6,3,10
False,1.0,0,False,3,8,3,28
False,0.0,0,False,2,5,1,4
False,0.0,0,False,2,8,4,12
False,0.0,0,False,3,5,3,35
False,1.0,0,False,3,11,4,66
False,0.0,0,False,2,11,3,19
False,0.0,0,False,4,11,1,45
False,1.0,0,False,2,11,4,69
False,0.0,1,False,2,8,1,64
True,0.0,0,False,0,0,1,0
False,0.0,0,False,3,5,4,51
False,1.0,0,False,2,6,3,104
False,1.0,0,False,3,6,3,55
False,0.0,0,False,3,6,3,63
False,0.0,0,False,1,0,3,3
False,1.0,0,False,2,8,4,42
False,1.0,0,False,2,11,3,43
False,0.0,0,False,4,6,3,31
False,0.0,0,False,3,11,4,59
False,1.0,0,False,3,8,3,44
False,0.0,0,False,3,8,4,5
False,0.0,0,False,1,5,4,51
False,1.0,0,False,1,13,3,26
False,0.0,0,False,4,5,3,76
False,0.0,0,False,1,6,1,3
False,0.0,0,False,3,5,3,40
False,1.0,0,False,1,8,3,10
False,1.0,1,False,4,11,4,42
False,1.0,0,False,2,13,3,7
False,0.0,0,False,4,4,4,20
False,1.0,0,False,4,11,1,54
False,1.0,0,False,4,0,3,58
False,0.0,0,False,2,5,1,6
False,1.0,1,False,2,6,3,7
False,1.0,0,False,2,8,3,2
False,1.0,1,False,4,0,3,86
False,0.0,1,False,2,8,1,63
False,1.0,0,False,4,10,3,65
False,1.0,0,False,4,4,4,15
False,0.0,0,False,4,11,1,58
False,1.0,0,False,4,11,3,41
False,0.0,0,False,2,11,3,22
False,0.0,0,False,0,6,3,238
False,1.0,0,False,4,10,3,110
False,0.0,0,False,1,11,3,71
False,0.0,1,False,3,11,3,22
True,0.0,0,False,2,6,3,0
False,0.0,0,False,1,8,4,40
False,0.0,0,False,3,12,3,32
False,3.0,0,False,1,11,3,44
False,1.0,0,False,4,11,3,66
False,1.0,0,False,4,11,4,17
False,1.0,0,False,3,5,3,45
False,1.0,0,False,1,6,4,11
True,0.0,0,False,4,5,1,1
False,0.0,0,False,4,0,4,0
False,0.0,0,False,1,11,1,30
False,0.0,0,False,2,5,4,31
False,0.0,0,False,2,4,3,7
False,0.0,0,False,0,12,4,36
False,0.0,0,False,2,8,3,16
False,1.0,0,False,4,8,3,98
False,0.0,0,False,3,0,4,27
False,0.0,0,False,1,6,4,6
False,1.0,0,False,4,11,3,25
False,1.0,0,False,3,5,3,35
False,1.0,0,False,4,11,4,246
False,0.0,0,False,3,6,1,78
False,0.0,0,False,2,0,3,14
False,0.0,0,False,1,0,3,93
False,1.0,1,False,4,12,4,130
False,1.0,0,False,3,8,1,59
False,1.0,0,False,1,0,3,16
True,0.0,0,True,0,0,3,41
False,1.0,0,False,4,0,3,41
False,0.0,0,False,4,6,1,9
False,0.0,0,False,2,5,3,35
False,0.0,0,False,2,6,1,10
False,1.0,0,False,4,4,3,58
False,3.0,0,False,2,5,3,15
True,0.0,0,False,0,5,4,1
False,1.0,0,False,3,5,3,414
False,1.0,0,False,4,11,3,283
False,0.0,0,False,4,5,4,14
True,0.0,0,False,0,6,1,188
False,1.0,0,False,4,11,1,186
False,1.0,0,False,4,0,3,24
False,0.0,0,False,1,8,3,25
False,0.0,1,False,4,0,4,41
False,1.0,0,False,4,6,3,78
True,0.0,0,False,0,8,1,1
True,0.0,0,True,0,0,1,40
True,0.0,0,False,0,5,1,1
False,1.0,1,False,1,8,3,21
False,0.0,0,False,3,5,1,7
True,0.0,0,False,0,11,1,1
True,0.0,0,False,0,11,1,4
False,1.0,0,False,0,0,3,42
False,1.0,0,False,2,8,3,43
False,1.0,0,False,3,0,3,36
False,0.0,0,False,2,0,4,79
False,0.0,0,False,4,11,3,16
False,0.0,0,False,2,8,3,61
False,0.0,0,False,4,0,3,158
False,0.0,0,False,3,6,4,60
False,1.0,1,False,4,11,3,71
False,0.0,0,False,2,5,3,18
False,0.0,0,False,1,5,4,16
False,1.0,1,False,4,0,1,227
False,1.0,0,False,2,13,3,109
False,1.0,0,False,2,13,3,47
False,1.0,0,False,2,13,3,110
False,1.0,0,False,4,11,3,256
False,0.0,0,False,2,5,3,252
False,1.0,0,False,2,6,4,13
False,0.0,0,False,3,6,3,15
False,0.0,0,False,1,11,3,27
False,1.0,0,False,3,11,3,35
False,1.0,1,False,3,11,3,84
False,0.0,1,False,1,5,4,57
False,0.0,0,False,3,4,3,159
False,0.0,0,False,3,5,1,70
False,0.0,1,False,1,8,3,49
False,0.0,1,False,4,6,3,71
False,0.0,0,False,2,11,4,47
False,0.0,0,False,4,11,1,19
False,0.0,0,False,2,12,1,17
False,0.0,0,False,2,6,1,39
False,0.0,0,False,0,0,1,7
False,1.0,1,False,0,8,3,10
False,0.0,0,False,2,4,3,48
False,0.0,0,False,3,8,3,31
True,0.0,0,False,0,8,1,4
False,0.0,0,False,3,4,3,16
False,0.0,0,False,4,8,3,64
False,1.0,0,False,1,11,3,62
False,1.0,0,False,3,0,4,37
False,1.0,0,False,3,11,4,46
False,1.0,0,False,1,8,3,142
False,1.0,0,False,4,4,4,127
False,1.0,0,False,4,11,3,45
False,0.0,0,False,4,5,1,48
False,1.0,0,False,4,0,3,42
True,0.0,0,False,0,8,1,0
False,0.0,1,False,4,5,3,71
False,1.0,1,False,2,8,4,23
False,3.0,0,False,1,6,3,39
False,0.0,0,False,3,0,3,18
True,0.0,0,False,0,11,1,4
False,0.0,0,False,2,6,1,52
False,0.0,0,False,1,6,1,12
False,0.0,0,False,3,8,3,57
False,0.0,0,False,2,5,3,37
False,1.0,0,False,4,8,3,115
False,0.0,0,False,2,8,4,55
False,1.0,0,False,4,8,3,178
False,0.0,0,False,4,5,3,12
False,1.0,0,False,2,6,3,4
False,1.0,0,False,4,8,4,129
False,0.0,0,False,2,5,4,101
False,1.0,0,False,4,8,3,70
False,0.0,0,False,1,11,3,7
False,1.0,1,False,3,8,1,10
False,0.0,0,False,3,8,4,81
False,0.0,0,False,2,5,1,28
False,1.0,0,False,1,8,3,37
False,1.0,0,False,3,6,4,10
False,0.0,0,False,4,5,1,41
False,0.0,0,False,4,5,1,18
False,1.0,0,False,2,8,3,9
False,0.0,0,False,3,0,4,16
True,0.0,0,False,3,8,1,4
True,0.0,0,True,0,0,1,40
False,0.0,0,False,3,6,1,17
False,0.0,0,False,4,6,3,59
False,1.0,0,False,4,6,3,183
False,1.0,0,False,4,8,3,58
False,0.0,1,False,3,0,1,57
False,1.0,0,False,3,8,3,48
False,1.0,0,False,4,11,3,38
False,0.0,0,False,2,6,1,25
False,1.0,0,False,4,8,3,61
False,0.0,0,False,0,5,1,7
False,0.0,0,False,2,5,4,19
False,0.0,0,False,2,8,3,33
False,1.0,0,False,4,8,4,57
False,1.0,0,False,4,8,3,117
True,0.0,0,False,0,0,1,5
False,1.0,0,False,4,5,3,41
False,0.0,0,False,4,5,3,74
False,1.0,1,False,4,6,3,176
False,0.0,0,False,4,5,1,16
False,1.0,0,False,2,13,3,33
False,0.0,0,False,4,4,4,11
False,0.0,0,False,1,0,4,70
False,0.0,0,False,2,11,3,44
False,1.0,1,False,2,8,3,41
False,0.0,0,False,2,6,1,46
False,0.0,0,False,1,5,4,35
False,1.0,0,False,1,8,4,30
False,0.0,0,False,4,10,4,29
False,1.0,0,False,4,5,3,132
False,0.0,0,False,2,8,3,40
False,0.0,0,False,4,6,3,71
False,1.0,0,False,4,11,4,86
False,0.0,0,False,2,8,3,35
False,1.0,0,False,4,8,4,101
False,0.0,0,False,1,12,1,40
False,0.0,0,False,3,11,1,88
False,0.0,0,False,3,11,1,33
False,1.0,1,False,3,5,3,34
False,0.0,0,False,2,0,3,56
False,0.0,0,False,0,0,3,0
False,0.0,0,False,2,0,1,57
False,0.0,0,False,2,0,1,95
False,0.0,0,False,2,12,3,31
False,0.0,0,False,2,11,3,32
False,1.0,0,False,4,8,1,68
True,0.0,0,False,0,8,1,7
False,1.0,1,False,2,8,4,86
False,0.0,0,False,3,0,3,1
False,0.0,0,False,2,8,1,87
False,1.0,0,False,4,6,3,39
False,1.0,0,False,2,5,3,50
False,0.0,0,False,2,11,1,14
False,0.0,0,False,3,11,3,41
False,1.0,0,False,2,5,3,26
False,1.0,0,False,3,11,4,1
False,0.0,0,False,1,11,4,12
False,0.0,1,False,3,8,3,58
True,0.0,0,False,0,0,3,3
False,0.0,0,False,4,5,4,44
False,0.0,0,False,4,11,3,34
False,0.0,0,False,2,5,4,36
True,0.0,0,False,0,11,1,1
False,0.0,0,False,3,6,3,13
False,0.0,0,False,3,0,1,53
False,0.0,0,False,2,0,1,11
True,0.0,0,True,0,0,1,40
False,0.0,0,False,2,11,1,56
False,1.0,0,False,2,8,1,47
False,0.0,0,False,3,8,3,68
False,1.0,0,False,3,6,3,76
False,1.0,0,False,2,0,3,40
False,0.0,0,False,2,8,4,7
False,0.0,0,False,4,8,4,170
False,1.0,0,False,3,8,3,42
False,1.0,0,False,3,0,1,23
False,0.0,0,False,1,8,3,8
False,1.0,0,False,4,0,3,51
False,0.0,0,False,4,6,1,62
False,3.0,0,False,0,11,1,45
False,0.0,0,False,2,11,4,37
False,1.0,0,False,2,8,1,33
False,1.0,1,False,3,8,3,37
False,0.0,0,False,2,0,3,12
False,0.0,0,False,3,0,3,28
False,0.0,0,False,1,8,1,29
False,0.0,0,False,2,12,4,91
False,0.0,0,False,1,6,1,28
False,0.0,0,False,3,8,4,19
False,0.0,0,False,3,5,4,55
False,0.0,0,False,1,8,1,105
False,0.0,0,False,4,11,1,85
False,3.0,0,False,4,11,1,39
False,0.0,0,False,4,11,3,68
False,1.0,0,False,0,0,3,58
False,1.0,0,False,4,5,3,52
False,1.0,0,False,3,13,3,51
False,0.0,0,False,2,10,1,67
True,0.0,0,False,0,8,3,28
False,0.0,0,False,3,12,1,25
False,1.0,0,False,4,8,3,83
False,1.0,0,False,4,11,3,219
False,1.0,0,False,2,4,4,40
False,1.0,1,False,3,8,3,62
False,0.0,0,False,4,5,1,90
False,0.0,1,False,1,8,3,45
False,1.0,0,False,1,5,3,41
False,1.0,0,False,2,8,3,68
False,1.0,0,False,2,8,4,33
False,0.0,0,False,2,13,3,142
False,0.0,0,False,0,0,3,29
True,0.0,0,False,0,0,1,2
False,0.0,0,False,4,0,1,41
False,1.0,0,False,4,0,4,123
False,0.0,0,False,4,8,3,161
False,1.0,0,False,4,8,3,127
False,1.0,1,False,3,8,3,59
False,1.0,0,False,2,8,3,29
False,1.0,0,False,4,4,1,60
False,1.0,0,False,4,13,4,47
False,0.0,0,False,3,6,1,104
False,0.0,0,False,3,6,1,103
False,0.0,0,False,3,6,1,106
False,0.0,0,False,1,6,3,23
False,0.0,1,False,3,8,3,29
False,1.0,0,False,2,11,3,68
False,0.0,0,False,1,11,1,38
False,1.0,0,False,1,5,1,82
False,0.0,0,False,4,8,3,32
False,1.0,0,False,3,12,3,11
False,1.0,0,False,4,5,3,73
False,1.0,0,False,2,8,3,98
False,0.0,0,False,2,11,4,24
False,0.0,0,False,0,13,1,3
False,0.0,0,False,1,0,4,21
False,1.0,0,False,1,11,1,80
False,1.0,1,False,4,11,1,73
False,0.0,0,False,1,0,1,0
False,0.0,1,False,1,12,4,69
False,1.0,0,False,4,6,3,48
False,0.0,0,False,2,0,3,2
False,0.0,0,False,1,6,4,62
False,1.0,1,False,1,8,3,8
False,1.0,0,False,4,8,4,24
False,0.0,1,False,3,0,1,33
False,0.0,1,False,2,12,4,85
False,0.0,0,False,2,0,1,30
False,0.0,0,False,3,0,3,82
False,1.0,0,False,4,10,4,62
False,1.0,0,False,4,11,3,87
False,0.0,0,False,2,5,3,21
False,3.0,0,False,2,5,1,45
True,0.0,0,False,0,6,1,0
False,0.0,0,False,3,11,1,19
False,0.0,0,False,2,0,4,17
False,1.0,0,False,3,5,3,32
False,1.0,0,False,3,8,4,21
False,0.0,0,False,3,0,4,48
False,0.0,0,False,1,8,3,49
False,0.0,0,False,4,8,4,50
False,0.0,0,False,2,0,3,9
False,0.0,0,False,1,12,1,39
False,1.0,0,False,1,4,4,8
False,0.0,0,False,2,11,1,22
False,1.0,1,False,4,8,4,68
False,1.0,0,False,2,0,4,8
False,1.0,0,False,4,0,1,97
False,0.0,0,False,2,0,1,12
False,1.0,0,False,4,0,4,34
False,0.0,0,False,2,6,3,30
False,0.0,0,False,2,11,1,14
False,0.0,0,False,4,0,3,36
False,0.0,0,False,3,0,4,28
False,0.0,0,False,4,8,4,27
False,1.0,0,False,4,8,3,85
True,0.0,0,False,0,5,1,3
False,0.0,0,False,1,0,1,2
False,0.0,0,False,1,13,1,51
False,0.0,0,False,3,8,3,300
False,0.0,0,False,4,4,3,19
False,1.0,0,False,1,0,1,53
False,0.0,0,False,3,0,3,29
True,0.0,0,False,0,5,1,3
False,0.0,0,False,4,8,3,34
False,0.0,0,False,1,12,1,34
False,0.0,0,False,2,8,1,74
True,1.0,0,False,0,0,1,31
False,1.0,1,False,3,6,3,50
False,0.0,0,False,1,8,1,21
False,0.0,0,False,2,11,4,37
True,0.0,0,False,0,11,3,4
False,1.0,0,False,3,0,3,54
False,1.0,1,False,2,8,3,23
False,1.0,1,False,3,8,3,25
False,0.0,1,False,2,13,1,10
False,1.0,0,False,4,11,4,9
False,0.0,0,False,2,0,3,4
False,1.0,0,False,3,10,3,31
False,0.0,0,False,2,6,1,3
False,1.0,0,False,4,11,4,52
False,1.0,0,False,2,11,4,13
True,0.0,0,False,0,0,1,1
False,1.0,0,False,4,5,4,27
False,0.0,0,False,1,0,3,24
False,0.0,0,False,3,0,3,16
False,0.0,0,False,1,0,1,47
True,0.0,0,False,0,5,1,2
True,0.0,0,False,0,0,1,40
True,0.0,0,False,0,11,1,3
False,0.0,0,False,1,6,4,36
False,1.0,0,False,2,8,3,50
False,0.0,0,False,1,0,1,27
False,0.0,0,False,1,0,3,7
True,0.0,0,False,0,13,3,5
False,0.0,0,False,4,6,1,16
False,0.0,0,False,3,5,3,25
False,0.0,1,False,4,5,3,10
False,0.0,0,False,2,0,3,26
False,0.0,0,False,1,0,1,4
False,0.0,1,False,3,13,3,11
False,0.0,1,False,4,11,3,29
False,0.0,0,False,1,8,4,19
True,0.0,0,False,0,0,3,40
False,0.0,0,False,1,5,1,13
False,1.0,1,False,1,0,1,23
True,0.0,0,False,0,4,3,3
False,0.0,0,False,4,0,3,12
True,0.0,0,False,0,11,3,52
False,0.0,0,False,1,0,4,18
False,0.0,0,False,1,8,3,18
True,0.0,0,False,0,5,1,1
False,0.0,0,False,1,8,4,14
False,1.0,1,False,1,5,3,13
True,0.0,0,False,0,0,4,1
True,0.0,0,False,0,0,1,8
False,0.0,0,False,0,6,4,122
False,1.0,1,False,3,11,3,83
False,1.0,0,False,4,0,3,114
False,0.0,0,False,2,8,3,61
False,1.0,0,False,2,11,4,117
False,0.0,0,False,4,6,1,24
False,0.0,0,False,1,0,3,113
False,0.0,1,False,2,8,3,2
False,0.0,0,False,3,8,3,341
False,0.0,0,False,2,12,3,16
False,1.0,0,False,2,8,3,27
False,1.0,0,False,3,8,3,29
False,0.0,0,False,4,11,3,34
False,1.0,0,False,4,0,3,29
False,0.0,0,False,1,6,1,33
False,0.0,0,False,4,8,4,3
False,0.0,1,False,3,5,3,16
False,1.0,1,False,4,5,3,45
True,0.0,0,False,3,11,3,0
False,0.0,0,False,4,11,3,90
False,0.0,1,False,1,8,3,9
False,0.0,0,False,3,8,3,24
False,0.0,1,False,1,5,3,26
False,1.0,0,False,3,11,3,37
False,1.0,1,False,1,5,3,4
False,0.0,0,False,1,8,1,95
False,0.0,0,False,2,13,3,14
False,1.0,0,False,2,11,4,3
False,1.0,0,False,4,8,3,37
False,1.0,0,False,3,8,4,21
False,1.0,0,False,4,0,1,88
False,1.0,0,False,4,0,3,210
False,1.0,0,False,4,5,3,40
False,0.0,0,False,4,11,3,72
False,0.0,0,False,3,0,4,21
False,1.0,1,False,3,8,3,51
False,1.0,0,False,3,0,3,42
False,1.0,0,False,4,11,4,100
False,1.0,0,False,4,6,1,130
False,1.0,1,False,2,8,3,17
True,0.0,0,False,3,8,1,116
False,1.0,0,False,3,8,4,81
False,1.0,0,False,3,11,4,24
False,0.0,0,False,3,12,3,108
False,1.0,0,False,4,8,3,35
False,1.0,1,False,3,11,4,51
False,0.0,0,False,0,11,3,60
False,0.0,0,False,3,6,3,7
False,1.0,1,False,4,11,4,182
False,0.0,0,False,1,5,3,57
False,0.0,0,False,1,5,3,63
False,0.0,0,False,1,5,3,78
False,0.0,0,False,2,5,3,90
False,0.0,0,False,1,5,3,97
False,0.0,0,False,1,5,3,99
False,0.0,0,False,2,5,3,115
False,0.0,0,False,3,5,3,125
False,0.0,0,False,2,5,3,132
False,0.0,0,False,3,5,3,134
False,0.0,0,False,2,5,1,156
False,1.0,0,False,4,5,3,218
False,1.0,0,False,3,5,3,255
False,0.0,0,False,3,8,4,104
False,0.0,1,False,3,8,3,36
False,1.0,0,False,3,8,3,259
False,1.0,0,False,2,8,3,144
False,1.0,0,False,4,8,4,114
False,1.0,0,False,3,0,3,39
False,0.0,0,False,0,0,3,37
False,0.0,0,False,2,5,3,25
False,0.0,0,False,3,11,4,13
False,0.0,0,False,1,5,3,13
False,0.0,0,False,3,11,3,120
False,0.0,1,False,2,8,4,14
False,1.0,0,False,4,8,3,34
False,0.0,0,False,4,8,3,30
False,0.0,0,False,2,8,4,29
False,0.0,0,False,1,6,1,10
False,0.0,0,False,0,0,1,2
False,0.0,0,False,1,5,4,31
True,3.0,0,False,0,6,1,152
True,0.0,0,False,0,0,1,0
False,0.0,0,False,4,0,3,35
False,0.0,0,False,3,8,3,38
True,0.0,0,True,0,0,1,40
True,0.0,0,False,0,0,1,1
False,1.0,0,False,4,8,4,141
False,0.0,0,False,1,5,3,455
False,0.0,0,False,4,5,1,52
False,1.0,0,False,3,8,3,127
False,0.0,0,False,1,5,3,555
False,0.0,0,False,4,11,3,107
False,0.0,0,False,3,8,4,40
False,0.0,0,False,1,11,1,49
False,1.0,0,False,4,11,3,73
False,1.0,1,False,3,12,4,11
False,1.0,0,False,2,8,4,39
False,0.0,0,False,1,6,3,65
False,0.0,0,False,3,0,3,39
False,0.0,0,False,4,12,4,43
False,0.0,0,False,3,6,4,40
False,1.0,0,False,2,0,3,51
False,0.0,0,False,2,8,3,18
False,1.0,0,False,1,11,3,18
False,1.0,0,False,1,8,3,65
False,0.0,0,False,2,8,3,46
False,0.0,0,False,1,4,4,26
False,0.0,1,False,2,6,1,36
False,1.0,0,False,2,11,3,36
False,1.0,1,False,2,8,3,28
False,0.0,0,False,1,13,3,40
False,0.0,0,False,1,6,3,1
False,1.0,0,False,4,5,3,27
False,0.0,0,False,2,0,5,1
False,1.0,0,False,4,0,3,34
False,0.0,1,False,4,11,1,64
False,0.0,0,False,2,8,3,1
True,0.0,0,False,4,0,1,4
False,1.0,0,False,4,0,4,179
False,0.0,0,False,2,6,1,6
False,1.0,1,False,1,8,3,12
False,1.0,0,False,1,0,1,11
False,0.0,0,False,3,11,4,73
False,1.0,0,False,2,6,1,30
False,1.0,1,False,2,12,4,43
False,1.0,0,False,2,8,3,90
False,0.0,0,False,3,8,4,26
False,0.0,0,False,2,5,1,39
False,1.0,0,False,4,11,3,59
False,1.0,0,False,4,8,3,67
False,1.0,0,False,4,0,3,83
