,fraud,delivery_method,fb_published,ticket_type_length,gross_profits_dummie,channels,user_type,sale_duration2
12264,False,1.0,0,False,1,0,3,9
12265,False,1.0,0,False,0,8,3,15
12266,False,1.0,0,False,0,8,3,15
12267,False,1.0,0,False,0,8,3,15
12268,False,0.0,0,False,2,4,3,101
12269,False,1.0,0,False,4,0,3,20
12270,False,1.0,1,False,1,11,4,15
12271,False,0.0,0,False,4,4,3,38
12272,False,0.0,0,False,3,12,4,17
12273,False,0.0,0,False,0,6,3,3
12274,False,1.0,0,False,3,5,3,41
12275,False,1.0,0,False,3,11,3,32
12276,True,0.0,0,False,1,0,1,-1
12277,True,0.0,0,False,0,11,1,5
12278,False,0.0,0,False,4,8,3,19
12279,False,0.0,1,False,2,8,4,104
12280,False,1.0,0,False,2,12,3,33
12281,False,1.0,0,False,0,0,4,31
12282,False,1.0,0,False,4,8,3,57
12283,False,0.0,0,False,2,10,1,149
12284,False,0.0,0,False,4,8,4,228
12285,False,0.0,0,False,1,8,4,15
12286,False,0.0,0,False,4,5,3,41
12287,False,0.0,0,False,3,4,3,6
12288,False,0.0,1,False,1,8,4,49
12289,False,0.0,0,False,4,11,5,85
12290,False,0.0,0,False,3,8,1,49
12291,False,1.0,0,False,4,5,4,43
12292,False,1.0,0,False,4,13,3,68
12293,False,0.0,0,False,1,8,3,8
12294,False,0.0,0,False,4,5,4,8
12295,False,1.0,0,False,3,12,3,2
12296,False,0.0,0,False,2,5,1,0
12297,False,1.0,0,False,1,6,3,100
12298,False,1.0,0,False,3,8,3,41
12299,False,0.0,0,False,4,0,3,128
12300,False,1.0,0,False,4,8,4,239
12301,False,0.0,0,False,1,6,3,4
12302,False,0.0,0,False,4,8,3,25
12303,True,0.0,0,False,0,6,1,5
12304,False,1.0,0,False,3,6,3,71
12305,False,1.0,0,False,3,8,4,40
12306,False,0.0,0,False,2,0,4,7
12307,False,1.0,0,False,3,0,3,68
12308,False,0.0,0,False,4,5,1,36
12309,False,1.0,0,False,4,0,4,174
12310,False,0.0,0,False,3,5,1,33
12311,True,0.0,0,False,0,0,1,2
12312,False,1.0,0,False,2,8,3,163
12313,False,1.0,0,False,2,6,1,19
12314,False,0.0,1,False,3,0,3,58
12315,False,3.0,0,False,1,5,1,6
12316,False,1.0,0,False,3,11,3,66
12317,False,1.0,0,False,2,0,4,16
12318,False,1.0,0,False,3,5,4,16
12319,False,0.0,0,False,1,8,1,124
12320,False,1.0,0,False,4,11,4,100
12321,False,0.0,0,False,2,13,1,3
12322,False,1.0,0,False,4,6,3,135
12323,False,1.0,0,False,1,0,1,157
12324,True,0.0,0,False,0,4,1,40
12325,False,1.0,1,False,4,11,4,36
12326,False,0.0,0,False,4,0,1,60
12327,True,0.0,0,False,0,0,1,40
12328,False,0.0,0,False,2,0,1,44
12329,False,0.0,0,False,2,0,1,134
12330,False,0.0,0,False,1,5,4,29
12331,False,1.0,0,False,3,10,3,27
12332,False,1.0,0,False,3,10,3,27
12333,False,0.0,0,False,2,0,1,100
12334,False,1.0,0,False,3,8,3,26
12335,False,1.0,0,False,4,6,1,81
12336,False,0.0,0,False,2,0,1,44
12337,False,1.0,0,False,2,8,3,12
12338,False,0.0,0,False,1,5,1,73
12339,False,0.0,0,False,1,5,1,89
12340,False,1.0,0,False,2,8,4,40
12341,False,0.0,0,False,2,4,4,22
12342,False,0.0,0,False,0,5,3,30
12343,False,1.0,0,False,0,0,3,32
12344,False,0.0,0,False,4,0,3,11
12345,False,0.0,0,False,3,10,3,142
12346,False,1.0,0,False,4,0,3,23
12347,False,1.0,0,False,4,8,3,30
12348,False,0.0,0,False,4,8,3,65
12349,False,0.0,0,False,4,0,1,35
12350,False,1.0,0,False,4,5,3,79
12351,False,1.0,0,False,3,8,1,37
12352,False,1.0,0,False,3,0,3,35
12353,False,1.0,1,False,4,0,4,61
12354,False,1.0,0,False,4,11,3,53
12355,False,0.0,0,False,3,11,1,43
12356,False,1.0,0,False,4,0,3,45
12357,False,0.0,0,False,4,0,3,28
12358,False,0.0,0,False,1,11,3,10
12359,False,1.0,0,False,4,8,3,77
12360,False,1.0,0,False,4,0,3,29
12361,False,0.0,1,False,4,5,3,97
12362,False,1.0,0,False,2,8,3,176
12363,False,1.0,0,False,4,5,4,33
12364,False,0.0,1,False,1,0,4,52
12365,False,0.0,1,False,2,8,4,52
12366,False,0.0,0,False,3,6,3,41
12367,False,1.0,0,False,3,8,3,29
12368,False,0.0,0,False,3,5,3,16
12369,False,1.0,0,False,4,8,3,75
12370,False,0.0,0,False,1,5,3,37
12371,False,0.0,0,False,3,8,4,30
12372,False,1.0,0,False,3,8,3,26
12373,False,0.0,1,False,2,5,4,35
12374,False,0.0,0,False,1,11,1,74
12375,False,0.0,0,False,4,0,1,53
12376,False,0.0,0,False,2,0,1,40
12377,False,1.0,0,False,3,5,3,26
12378,False,0.0,0,False,2,0,4,22
12379,False,0.0,0,False,1,8,4,33
12380,False,1.0,0,False,2,11,3,33
12381,False,0.0,0,False,4,8,4,39
12382,False,1.0,0,False,3,8,3,34
12383,False,0.0,0,False,1,6,1,82
12384,False,0.0,0,False,3,8,4,57
12385,False,0.0,0,False,2,8,1,34
12386,False,0.0,0,False,1,5,1,60
12387,False,0.0,0,False,2,0,3,45
12388,False,0.0,0,False,4,13,3,58
12389,False,1.0,0,False,4,5,3,150
12390,False,0.0,0,False,1,6,1,88
12391,False,0.0,0,False,1,8,4,14
12392,False,0.0,0,False,1,5,1,4
12393,False,1.0,0,False,3,0,3,50
12394,False,0.0,0,False,3,8,3,32
12395,False,0.0,0,False,2,6,4,18
12396,False,0.0,0,False,4,8,4,134
12397,False,0.0,0,False,0,8,3,10
12398,False,0.0,0,False,2,6,4,278
12399,False,1.0,0,False,3,6,3,94
12400,False,0.0,0,False,2,8,1,54
12401,False,0.0,0,False,4,0,1,53
12402,False,0.0,0,False,4,0,3,44
12403,False,0.0,0,False,3,0,3,13
12404,False,1.0,0,False,4,11,3,149
12405,False,0.0,0,False,1,0,1,67
12406,False,1.0,0,False,3,0,1,107
12407,False,1.0,0,False,2,0,4,9
12408,False,0.0,0,False,1,0,1,52
12409,False,0.0,0,False,1,6,3,44
12410,False,0.0,0,False,3,0,3,42
12411,False,1.0,0,False,3,8,3,31
12412,True,0.0,0,False,0,0,1,34
12413,False,0.0,0,False,2,0,1,40
12414,False,0.0,0,False,2,0,3,16
12415,False,0.0,0,False,1,5,1,15
12416,False,1.0,0,False,2,12,3,83
12417,False,0.0,0,False,2,8,1,14
12418,False,1.0,0,False,4,0,3,25
12419,False,0.0,0,False,3,0,1,39
12420,False,0.0,0,False,2,0,3,74
12421,False,0.0,0,False,1,8,1,81
12422,False,0.0,1,False,4,11,3,115
12423,False,0.0,0,False,1,5,4,72
12424,False,1.0,0,False,2,5,3,24
12425,True,0.0,0,False,2,0,1,0
12426,False,0.0,0,False,1,5,4,16
12427,False,1.0,0,False,3,0,1,3
12428,True,0.0,0,False,0,0,1,40
12429,False,0.0,0,False,1,0,1,7
12430,False,0.0,0,False,1,0,4,31
12431,False,1.0,1,False,2,5,3,90
12432,False,1.0,1,False,4,4,3,17
12433,False,0.0,0,False,4,5,1,12
12434,False,0.0,0,False,4,4,3,58
12435,False,1.0,0,False,3,0,1,21
12436,False,1.0,0,False,2,6,3,43
12437,True,0.0,0,False,0,0,4,6
12438,False,1.0,0,False,1,5,1,50
12439,True,0.0,0,False,2,5,3,2
12440,True,0.0,0,False,0,13,1,99
12441,False,0.0,0,False,2,11,1,0
12442,False,1.0,0,False,3,4,3,41
12443,False,0.0,0,False,2,11,1,103
12444,False,1.0,1,False,4,11,3,27
12445,False,1.0,1,False,4,0,3,50
12446,False,0.0,0,False,1,0,3,8
12447,False,0.0,0,False,2,8,1,46
12448,False,1.0,0,False,2,8,4,58
12449,False,1.0,0,False,2,5,4,14
12450,False,0.0,0,False,2,4,3,38
12451,False,0.0,0,False,4,0,4,41
12452,False,1.0,0,False,4,0,3,9
12453,False,0.0,0,False,4,0,3,44
12454,False,1.0,0,False,1,8,3,34
12455,False,0.0,0,False,2,0,4,2
12456,False,0.0,0,False,2,5,1,2
12457,True,0.0,0,False,0,5,1,3
12458,False,0.0,0,False,4,0,4,0
12459,False,1.0,0,False,3,6,4,14
12460,False,0.0,0,False,2,6,4,20
12461,False,0.0,0,False,2,0,4,70
12462,False,0.0,0,False,1,8,1,76
12463,False,1.0,0,False,3,5,3,71
12464,False,0.0,0,False,4,6,3,77
12465,False,0.0,0,False,3,0,3,6
12466,False,0.0,0,False,1,11,3,40
12467,False,0.0,0,False,2,12,1,13
12468,False,0.0,0,False,0,0,3,58
12469,True,0.0,0,False,0,0,1,3
12470,False,0.0,0,False,0,11,1,66
12471,False,1.0,0,False,2,11,1,67
12472,False,0.0,0,False,1,5,1,35
12473,False,0.0,0,False,1,4,1,30
12474,False,0.0,0,False,2,13,1,23
12475,False,1.0,0,False,4,5,3,27
12476,True,0.0,0,False,0,0,3,40
12477,False,1.0,0,False,4,8,1,28
12478,False,1.0,0,False,4,11,3,59
12479,False,0.0,0,False,3,12,3,16
12480,False,0.0,0,False,3,10,3,38
12481,False,0.0,0,False,3,0,4,44
12482,False,0.0,0,False,3,0,4,51
12483,True,0.0,0,False,0,0,1,1
12484,False,0.0,0,False,4,12,3,45
12485,False,0.0,0,False,0,0,1,40
12486,False,0.0,0,False,1,6,3,29
12487,False,1.0,0,False,2,8,4,10
12488,False,1.0,0,False,4,6,3,30
12489,False,1.0,0,False,2,8,4,12
12490,False,1.0,0,False,1,5,4,14
12491,False,1.0,0,False,2,6,3,4
12492,False,0.0,0,False,4,5,3,30
12493,False,0.0,0,False,1,0,3,9
12494,False,0.0,0,False,2,0,1,5
12495,True,0.0,1,False,0,8,3,8
12496,True,1.0,0,False,0,5,3,7
12497,False,0.0,0,False,2,0,3,6
12498,True,0.0,0,False,0,0,1,0
12499,True,0.0,0,True,0,0,1,40
12500,False,0.0,0,False,3,11,4,34
12501,False,1.0,1,False,4,11,4,48
12502,False,0.0,0,False,4,8,3,51
12503,False,1.0,0,False,1,8,3,144
12504,False,1.0,0,False,3,11,4,83
12505,False,1.0,0,False,4,8,3,19
12506,False,0.0,0,False,1,6,3,67
12507,True,0.0,0,False,4,8,1,72
12508,False,0.0,0,False,4,5,1,75
12509,False,1.0,0,False,4,11,3,105
12510,True,0.0,0,False,2,5,1,17
12511,False,0.0,0,False,1,6,4,23
12512,False,1.0,0,False,4,11,1,99
12513,False,1.0,0,False,4,5,3,11
12514,False,0.0,0,False,3,6,4,78
12515,False,1.0,1,False,4,8,4,119
12516,False,0.0,0,False,1,8,3,26
12517,False,0.0,0,False,3,8,4,37
12518,False,0.0,0,False,4,11,1,68
12519,False,0.0,0,False,3,11,3,25
12520,True,0.0,0,False,3,11,3,7
12521,True,0.0,0,False,3,11,3,0
12522,False,0.0,0,False,2,8,3,3
12523,False,0.0,0,False,4,8,3,76
12524,False,0.0,0,False,0,8,4,16
12525,False,1.0,0,False,4,11,3,289
12526,False,1.0,1,False,2,8,3,79
12527,False,0.0,0,False,4,5,5,64
12528,False,0.0,0,False,3,6,3,49
12529,False,1.0,0,False,3,0,4,28
12530,False,1.0,0,False,4,8,3,132
12531,False,1.0,0,False,4,0,4,151
12532,False,0.0,0,False,3,0,4,68
12533,False,1.0,0,False,4,8,4,13
12534,False,0.0,0,False,3,8,1,83
12535,False,0.0,0,False,3,8,3,79
12536,False,0.0,0,False,2,8,1,17
12537,False,0.0,0,False,4,11,3,61
12538,False,0.0,0,False,3,5,3,31
12539,True,0.0,0,False,0,5,1,1
12540,True,0.0,0,False,0,5,1,4
12541,False,1.0,1,False,4,6,3,118
12542,False,0.0,0,False,3,11,3,46
12543,False,1.0,0,False,1,8,3,48
12544,False,0.0,1,False,2,11,1,77
12545,False,1.0,1,False,2,8,4,19
12546,False,0.0,0,False,3,6,4,13
12547,False,1.0,0,False,3,8,3,82
12548,False,0.0,0,False,1,5,1,35
12549,False,1.0,0,False,2,10,3,105
12550,False,0.0,0,False,3,5,1,50
12551,False,1.0,0,False,4,5,3,105
12552,False,1.0,0,False,4,12,3,246
12553,False,0.0,0,False,4,11,4,46
12554,False,1.0,0,False,4,8,3,36
12555,False,1.0,0,False,4,8,3,35
12556,False,0.0,0,False,3,0,4,30
12557,False,0.0,0,False,2,12,3,51
12558,False,0.0,0,False,2,12,3,52
12559,False,1.0,0,False,1,8,3,36
12560,False,0.0,0,False,3,12,3,46
12561,False,1.0,0,False,2,8,3,42
12562,False,1.0,0,False,2,8,3,47
12563,False,1.0,0,False,2,8,3,55
12564,False,1.0,0,False,4,11,3,58
12565,False,0.0,0,False,1,11,1,11
12566,False,1.0,0,False,4,0,3,100
12567,False,1.0,0,False,1,0,3,40
12568,True,0.0,0,False,0,5,1,85
12569,False,0.0,0,False,3,11,1,38
12570,False,0.0,0,False,2,11,3,24
12571,False,0.0,0,False,3,12,3,21
12572,False,1.0,0,False,3,6,3,103
12573,False,1.0,0,False,3,6,3,100
12574,False,0.0,0,False,3,8,3,15
12575,False,1.0,0,False,2,6,3,27
12576,False,0.0,0,False,4,6,3,59
12577,False,0.0,0,False,1,6,3,32
12578,False,0.0,0,False,2,8,3,522
12579,False,0.0,0,False,2,0,1,29
12580,False,0.0,0,False,2,5,1,24
12581,False,1.0,0,False,3,6,4,23
12582,False,1.0,0,False,0,11,3,1
12583,False,0.0,0,False,4,0,1,0
12584,False,1.0,0,False,2,4,3,62
12585,False,0.0,0,False,2,8,4,35
12586,False,1.0,0,False,4,6,3,4
12587,False,1.0,1,False,4,5,1,23
12588,False,1.0,0,False,4,8,3,209
12589,False,1.0,0,False,1,6,3,10
12590,False,0.0,1,False,2,5,3,20
12591,False,0.0,0,False,1,8,3,36
12592,False,1.0,0,False,2,6,3,10
12593,False,1.0,0,False,3,8,3,28
12594,False,0.0,0,False,2,5,1,4
12595,False,0.0,0,False,2,8,4,12
12596,False,0.0,0,False,3,5,3,35
12597,False,1.0,0,False,3,11,4,66
12598,False,0.0,0,False,2,11,3,19
12599,False,0.0,0,False,4,11,1,45
12600,False,1.0,0,False,2,11,4,69
12601,False,0.0,1,False,2,8,1,64
12602,True,0.0,0,False,0,0,1,0
12603,False,0.0,0,False,3,5,4,51
12604,False,1.0,0,False,2,6,3,104
12605,False,1.0,0,False,3,6,3,55
12606,False,0.0,0,False,3,6,3,63
12607,False,0.0,0,False,1,0,3,3
12608,False,1.0,0,False,2,8,4,42
12609,False,1.0,0,False,2,11,3,43
12610,False,0.0,0,False,4,6,3,31
12611,False,0.0,0,False,3,11,4,59
12612,False,1.0,0,False,3,8,3,44
12613,False,0.0,0,False,3,8,4,5
12614,False,0.0,0,False,1,5,4,51
12615,False,1.0,0,False,1,13,3,26
12616,False,0.0,0,False,4,5,3,76
12617,False,0.0,0,False,1,6,1,3
12618,False,0.0,0,False,3,5,3,40
12619,False,1.0,0,False,1,8,3,10
12620,False,1.0,1,False,4,11,4,42
12621,False,1.0,0,False,2,13,3,7
12622,False,0.0,0,False,4,4,4,20
12623,False,1.0,0,False,4,11,1,54
12624,False,1.0,0,False,4,0,3,58
12625,False,0.0,0,False,2,5,1,6
12626,False,1.0,1,False,2,6,3,7
12627,False,1.0,0,False,2,8,3,2
12628,False,1.0,1,False,4,0,3,86
12629,False,0.0,1,False,2,8,1,63
12630,False,1.0,0,False,4,10,3,65
12631,False,1.0,0,False,4,4,4,15
12632,False,0.0,0,False,4,11,1,58
12633,False,1.0,0,False,4,11,3,41
12634,False,0.0,0,False,2,11,3,22
12635,False,0.0,0,False,0,6,3,238
12636,False,1.0,0,False,4,10,3,110
12637,False,0.0,0,False,1,11,3,71
12638,False,0.0,1,False,3,11,3,22
12639,True,0.0,0,False,2,6,3,0
12640,False,0.0,0,False,1,8,4,40
12641,False,0.0,0,False,3,12,3,32
12642,False,3.0,0,False,1,11,3,44
12643,False,1.0,0,False,4,11,3,66
12644,False,1.0,0,False,4,11,4,17
12645,False,1.0,0,False,3,5,3,45
12646,False,1.0,0,False,1,6,4,11
12647,True,0.0,0,False,4,5,1,1
12648,False,0.0,0,False,4,0,4,0
12649,False,0.0,0,False,1,11,1,30
12650,False,0.0,0,False,2,5,4,31
12651,False,0.0,0,False,2,4,3,7
12652,False,0.0,0,False,0,12,4,36
12653,False,0.0,0,False,2,8,3,16
12654,False,1.0,0,False,4,8,3,98
12655,False,0.0,0,False,3,0,4,27
12656,False,0.0,0,False,1,6,4,6
12657,False,1.0,0,False,4,11,3,25
12658,False,1.0,0,False,3,5,3,35
12659,False,1.0,0,False,4,11,4,246
12660,False,0.0,0,False,3,6,1,78
12661,False,0.0,0,False,2,0,3,14
12662,False,0.0,0,False,1,0,3,93
12663,False,1.0,1,False,4,12,4,130
12664,False,1.0,0,False,3,8,1,59
12665,False,1.0,0,False,1,0,3,16
12666,True,0.0,0,True,0,0,3,41
12667,False,1.0,0,False,4,0,3,41
12668,False,0.0,0,False,4,6,1,9
12669,False,0.0,0,False,2,5,3,35
12670,False,0.0,0,False,2,6,1,10
12671,False,1.0,0,False,4,4,3,58
12672,False,3.0,0,False,2,5,3,15
12673,True,0.0,0,False,0,5,4,1
12674,False,1.0,0,False,3,5,3,414
12675,False,1.0,0,False,4,11,3,283
12676,False,0.0,0,False,4,5,4,14
12677,True,0.0,0,False,0,6,1,188
12678,False,1.0,0,False,4,11,1,186
12679,False,1.0,0,False,4,0,3,24
12680,False,0.0,0,False,1,8,3,25
12681,False,0.0,1,False,4,0,4,41
12682,False,1.0,0,False,4,6,3,78
12683,True,0.0,0,False,0,8,1,1
12684,True,0.0,0,True,0,0,1,40
12685,True,0.0,0,False,0,5,1,1
12686,False,1.0,1,False,1,8,3,21
12687,False,0.0,0,False,3,5,1,7
12688,True,0.0,0,False,0,11,1,1
12689,True,0.0,0,False,0,11,1,4
12690,False,1.0,0,False,0,0,3,42
12691,False,1.0,0,False,2,8,3,43
12692,False,1.0,0,False,3,0,3,36
12693,False,0.0,0,False,2,0,4,79
12694,False,0.0,0,False,4,11,3,16
12695,False,0.0,0,False,2,8,3,61
12696,False,0.0,0,False,4,0,3,158
12697,False,0.0,0,False,3,6,4,60
12698,False,1.0,1,False,4,11,3,71
12699,False,0.0,0,False,2,5,3,18
12700,False,0.0,0,False,1,5,4,16
12701,False,1.0,1,False,4,0,1,227
12702,False,1.0,0,False,2,13,3,109
12703,False,1.0,0,False,2,13,3,47
12704,False,1.0,0,False,2,13,3,110
12705,False,1.0,0,False,4,11,3,256
12706,False,0.0,0,False,2,5,3,252
12707,False,1.0,0,False,2,6,4,13
12708,False,0.0,0,False,3,6,3,15
12709,False,0.0,0,False,1,11,3,27
12710,False,1.0,0,False,3,11,3,35
12711,False,1.0,1,False,3,11,3,84
12712,False,0.0,1,False,1,5,4,57
12713,False,0.0,0,False,3,4,3,159
12714,False,0.0,0,False,3,5,1,70
12715,False,0.0,1,False,1,8,3,49
12716,False,0.0,1,False,4,6,3,71
12717,False,0.0,0,False,2,11,4,47
12718,False,0.0,0,False,4,11,1,19
12719,False,0.0,0,False,2,12,1,17
12720,False,0.0,0,False,2,6,1,39
12721,False,0.0,0,False,0,0,1,7
12722,False,1.0,1,False,0,8,3,10
12723,False,0.0,0,False,2,4,3,48
12724,False,0.0,0,False,3,8,3,31
12725,True,0.0,0,False,0,8,1,4
12726,False,0.0,0,False,3,4,3,16
12727,False,0.0,0,False,4,8,3,64
12728,False,1.0,0,False,1,11,3,62
12729,False,1.0,0,False,3,0,4,37
12730,False,1.0,0,False,3,11,4,46
12731,False,1.0,0,False,1,8,3,142
12732,False,1.0,0,False,4,4,4,127
12733,False,1.0,0,False,4,11,3,45
12734,False,0.0,0,False,4,5,1,48
12735,False,1.0,0,False,4,0,3,42
12736,True,0.0,0,False,0,8,1,0
12737,False,0.0,1,False,4,5,3,71
12738,False,1.0,1,False,2,8,4,23
12739,False,3.0,0,False,1,6,3,39
12740,False,0.0,0,False,3,0,3,18
12741,True,0.0,0,False,0,11,1,4
12742,False,0.0,0,False,2,6,1,52
12743,False,0.0,0,False,1,6,1,12
12744,False,0.0,0,False,3,8,3,57
12745,False,0.0,0,False,2,5,3,37
12746,False,1.0,0,False,4,8,3,115
12747,False,0.0,0,False,2,8,4,55
12748,False,1.0,0,False,4,8,3,178
12749,False,0.0,0,False,4,5,3,12
12750,False,1.0,0,False,2,6,3,4
12751,False,1.0,0,False,4,8,4,129
12752,False,0.0,0,False,2,5,4,101
12753,False,1.0,0,False,4,8,3,70
12754,False,0.0,0,False,1,11,3,7
12755,False,1.0,1,False,3,8,1,10
12756,False,0.0,0,False,3,8,4,81
12757,False,0.0,0,False,2,5,1,28
12758,False,1.0,0,False,1,8,3,37
12759,False,1.0,0,False,3,6,4,10
12760,False,0.0,0,False,4,5,1,41
12761,False,0.0,0,False,4,5,1,18
12762,False,1.0,0,False,2,8,3,9
12763,False,0.0,0,False,3,0,4,16
12764,True,0.0,0,False,3,8,1,4
12765,True,0.0,0,True,0,0,1,40
12766,False,0.0,0,False,3,6,1,17
12767,False,0.0,0,False,4,6,3,59
12768,False,1.0,0,False,4,6,3,183
12769,False,1.0,0,False,4,8,3,58
12770,False,0.0,1,False,3,0,1,57
12771,False,1.0,0,False,3,8,3,48
12772,False,1.0,0,False,4,11,3,38
12773,False,0.0,0,False,2,6,1,25
12774,False,1.0,0,False,4,8,3,61
12775,False,0.0,0,False,0,5,1,7
12776,False,0.0,0,False,2,5,4,19
12777,False,0.0,0,False,2,8,3,33
12778,False,1.0,0,False,4,8,4,57
12779,False,1.0,0,False,4,8,3,117
12780,True,0.0,0,False,0,0,1,5
12781,False,1.0,0,False,4,5,3,41
12782,False,0.0,0,False,4,5,3,74
12783,False,1.0,1,False,4,6,3,176
12784,False,0.0,0,False,4,5,1,16
12785,False,1.0,0,False,2,13,3,33
12786,False,0.0,0,False,4,4,4,11
12787,False,0.0,0,False,1,0,4,70
12788,False,0.0,0,False,2,11,3,44
12789,False,1.0,1,False,2,8,3,41
12790,False,0.0,0,False,2,6,1,46
12791,False,0.0,0,False,1,5,4,35
12792,False,1.0,0,False,1,8,4,30
12793,False,0.0,0,False,4,10,4,29
12794,False,1.0,0,False,4,5,3,132
12795,False,0.0,0,False,2,8,3,40
12796,False,0.0,0,False,4,6,3,71
12797,False,1.0,0,False,4,11,4,86
12798,False,0.0,0,False,2,8,3,35
12799,False,1.0,0,False,4,8,4,101
12800,False,0.0,0,False,1,12,1,40
12801,False,0.0,0,False,3,11,1,88
12802,False,0.0,0,False,3,11,1,33
12803,False,1.0,1,False,3,5,3,34
12804,False,0.0,0,False,2,0,3,56
12805,False,0.0,0,False,0,0,3,0
12806,False,0.0,0,False,2,0,1,57
12807,False,0.0,0,False,2,0,1,95
12808,False,0.0,0,False,2,12,3,31
12809,False,0.0,0,False,2,11,3,32
12810,False,1.0,0,False,4,8,1,68
12811,True,0.0,0,False,0,8,1,7
12812,False,1.0,1,False,2,8,4,86
12813,False,0.0,0,False,3,0,3,1
12814,False,0.0,0,False,2,8,1,87
12815,False,1.0,0,False,4,6,3,39
12816,False,1.0,0,False,2,5,3,50
12817,False,0.0,0,False,2,11,1,14
12818,False,0.0,0,False,3,11,3,41
12819,False,1.0,0,False,2,5,3,26
12820,False,1.0,0,False,3,11,4,1
12821,False,0.0,0,False,1,11,4,12
12822,False,0.0,1,False,3,8,3,58
12823,True,0.0,0,False,0,0,3,3
12824,False,0.0,0,False,4,5,4,44
12825,False,0.0,0,False,4,11,3,34
12826,False,0.0,0,False,2,5,4,36
12827,True,0.0,0,False,0,11,1,1
12828,False,0.0,0,False,3,6,3,13
12829,False,0.0,0,False,3,0,1,53
12830,False,0.0,0,False,2,0,1,11
12831,True,0.0,0,True,0,0,1,40
12832,False,0.0,0,False,2,11,1,56
12833,False,1.0,0,False,2,8,1,47
12834,False,0.0,0,False,3,8,3,68
12835,False,1.0,0,False,3,6,3,76
12836,False,1.0,0,False,2,0,3,40
12837,False,0.0,0,False,2,8,4,7
12838,False,0.0,0,False,4,8,4,170
12839,False,1.0,0,False,3,8,3,42
12840,False,1.0,0,False,3,0,1,23
12841,False,0.0,0,False,1,8,3,8
12842,False,1.0,0,False,4,0,3,51
12843,False,0.0,0,False,4,6,1,62
12844,False,3.0,0,False,0,11,1,45
12845,False,0.0,0,False,2,11,4,37
12846,False,1.0,0,False,2,8,1,33
12847,False,1.0,1,False,3,8,3,37
12848,False,0.0,0,False,2,0,3,12
12849,False,0.0,0,False,3,0,3,28
12850,False,0.0,0,False,1,8,1,29
12851,False,0.0,0,False,2,12,4,91
12852,False,0.0,0,False,1,6,1,28
12853,False,0.0,0,False,3,8,4,19
12854,False,0.0,0,False,3,5,4,55
12855,False,0.0,0,False,1,8,1,105
12856,False,0.0,0,False,4,11,1,85
12857,False,3.0,0,False,4,11,1,39
12858,False,0.0,0,False,4,11,3,68
12859,False,1.0,0,False,0,0,3,58
12860,False,1.0,0,False,4,5,3,52
12861,False,1.0,0,False,3,13,3,51
12862,False,0.0,0,False,2,10,1,67
12863,True,0.0,0,False,0,8,3,28
12864,False,0.0,0,False,3,12,1,25
12865,False,1.0,0,False,4,8,3,83
12866,False,1.0,0,False,4,11,3,219
12867,False,1.0,0,False,2,4,4,40
12868,False,1.0,1,False,3,8,3,62
12869,False,0.0,0,False,4,5,1,90
12870,False,0.0,1,False,1,8,3,45
12871,False,1.0,0,False,1,5,3,41
12872,False,1.0,0,False,2,8,3,68
12873,False,1.0,0,False,2,8,4,33
12874,False,0.0,0,False,2,13,3,142
12875,False,0.0,0,False,0,0,3,29
12876,True,0.0,0,False,0,0,1,2
12877,False,0.0,0,False,4,0,1,41
12878,False,1.0,0,False,4,0,4,123
12879,False,0.0,0,False,4,8,3,161
12880,False,1.0,0,False,4,8,3,127
12881,False,1.0,1,False,3,8,3,59
12882,False,1.0,0,False,2,8,3,29
12883,False,1.0,0,False,4,4,1,60
12884,False,1.0,0,False,4,13,4,47
12885,False,0.0,0,False,3,6,1,104
12886,False,0.0,0,False,3,6,1,103
12887,False,0.0,0,False,3,6,1,106
12888,False,0.0,0,False,1,6,3,23
12889,False,0.0,1,False,3,8,3,29
12890,False,1.0,0,False,2,11,3,68
12891,False,0.0,0,False,1,11,1,38
12892,False,1.0,0,False,1,5,1,82
12893,False,0.0,0,False,4,8,3,32
12894,False,1.0,0,False,3,12,3,11
12895,False,1.0,0,False,4,5,3,73
12896,False,1.0,0,False,2,8,3,98
12897,False,0.0,0,False,2,11,4,24
12898,False,0.0,0,False,0,13,1,3
12899,False,0.0,0,False,1,0,4,21
12900,False,1.0,0,False,1,11,1,80
12901,False,1.0,1,False,4,11,1,73
12902,False,0.0,0,False,1,0,1,0
12903,False,0.0,1,False,1,12,4,69
12904,False,1.0,0,False,4,6,3,48
12905,False,0.0,0,False,2,0,3,2
12906,False,0.0,0,False,1,6,4,62
12907,False,1.0,1,False,1,8,3,8
12908,False,1.0,0,False,4,8,4,24
12909,False,0.0,1,False,3,0,1,33
12910,False,0.0,1,False,2,12,4,85
12911,False,0.0,0,False,2,0,1,30
12912,False,0.0,0,False,3,0,3,82
12913,False,1.0,0,False,4,10,4,62
12914,False,1.0,0,False,4,11,3,87
12915,False,0.0,0,False,2,5,3,21
12916,False,3.0,0,False,2,5,1,45
12917,True,0.0,0,False,0,6,1,0
12918,False,0.0,0,False,3,11,1,19
12919,False,0.0,0,False,2,0,4,17
12920,False,1.0,0,False,3,5,3,32
12921,False,1.0,0,False,3,8,4,21
12922,False,0.0,0,False,3,0,4,48
12923,False,0.0,0,False,1,8,3,49
12924,False,0.0,0,False,4,8,4,50
12925,False,0.0,0,False,2,0,3,9
12926,False,0.0,0,False,1,12,1,39
12927,False,1.0,0,False,1,4,4,8
